numer_sta,date,pmer,tend,cod_tend,dd,ff,t,td,u,vv,ww,w1,w2,n,nbas,hbas,cl,cm,ch,pres,niv_bar,geop,tend24,tn12,tn24,tx12,tx24,tminsol,sw,tw,raf10,rafper,per,etat_sol,ht_neige,ssfrai,perssfrai,rr1,rr3,rr6,rr12,rr24,phenspe1,phenspe2,phenspe3,phenspe4,nnuage1,ctype1,hnuage1,nnuage2,ctype2,hnuage2,nnuage3,ctype3,hnuage3,nnuage4,ctype4,hnuage4,Unnamed: 59
61996,20230301030000,102270,100,2,140,7.800000,289.250000,288.650000,96,,,,,,,,,,,101920,,,250,,288.950000,,297.350000,,,,,,,,,,,2.000000,5.800000,11.200000,12.000000,12.000000,,,,,,,,,,,,,,,,,
61997,20230301030000,99860,230,8,340,16.900000,286.150000,285.850000,98,,,,,,,,,,,98150,,,-750,,284.150000,,287.050000,,,,,,,,,,,0.800000,12.200000,15.400000,16.200000,19.800000,,,,,,,,,,,,,,,,,
61998,20230301030000,101580,10,0,340,7.200000,284.650000,280.950000,78,15000,2,,,100,6,800,38,24,12,101220,,,,,,,,,,,,13.400000,-10,,,,,0.000000,0.000000,,,,,,,,1,8,600,5,6,990,5,0,6900,,,,
67005,20230301030000,101290,100,3,350,2.600000,299.750000,297.250000,86,20000,0,,,,1,800,,,,101210,,,-90,,,,,,,,4.800000,4.800000,-10,,,,,0.000000,0.000000,0.000000,0.000000,4.400000,,,,,1,,660,,,,,,,,,,
71805,20230301030000,102070,-50,8,10,5.300000,265.050000,257.550000,55,60000,0,,,100,8,1250,,,,101980,,,730,,,,,272.250000,,,9.100000,9.100000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,1050,7,,1260,8,,1440,,,,
78890,20230301030000,101780,60,1,70,6.500000,298.150000,292.950000,73,,,,,,,,,,,101460,,,100,,296.250000,,302.250000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,
78894,20230301030000,101860,30,1,60,5.500000,297.250000,292.550000,75,,,,,,,,,,,101340,,,90,,295.650000,,302.350000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78897,20230301030000,101810,60,1,0,0.000000,295.250000,292.950000,87,20530,,,,,,,,,,101720,,,90,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,
78922,20230301030000,101830,110,2,110,5.600000,297.950000,293.250000,75,,,,,,,,,,,101380,,,100,,297.250000,,302.950000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78925,20230301030000,101810,110,3,60,1.100000,296.050000,293.050000,83,58000,0,,,,1,800,,,,101720,,,80,,,,,,,,2.000000,2.700000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.400000,,,,,1,,870,,,,,,,,,,
81401,20230301030000,101430,40,0,0,0.000000,297.450000,297.250000,99,,,,,,,,,,,101370,,,-10,,296.650000,,304.050000,,,,,,,,,,,0.200000,3.800000,5.000000,17.900000,21.900000,,,,,,,,,,,,,,,,,
81405,20230301030000,101410,40,0,70,1.100000,298.650000,297.650000,94,22310,0,,,90,7,450,,,,101320,,,-80,,,,,299.350000,,,1.500000,4.000000,-10,,,,,0.000000,0.600000,1.000000,1.600000,19.600000,,,,,6,,450,7,,600,7,,750,,8,,
81408,20230301030000,101310,20,0,330,1.100000,297.750000,297.250000,97,,,,,,,,,,,101230,,,-100,,296.450000,,303.450000,,,,,,,,,,,0.000000,1.200000,1.800000,4.400000,6.600000,,,,,,,,,,,,,,,,,
81415,20230301030000,,,,180,0.600000,296.850000,296.350000,97,,,,,,,,,,,,,,,,296.850000,,304.350000,,,,,,,,,,,0.000000,0.000000,4.200000,10.200000,10.200000,,,,,,,,,,,,,,,,,
89642,20230301030000,97810,70,1,130,21.100000,269.050000,268.350000,94,2000,71,7,7,90,7,800,35,61,60,97280,,,,,,,,,,,31.900000,34.000000,-30,,,,,,,,,,,,,,7,6,900,,,,,,,,,,
7005,20230301060000,102910,-80,6,20,1.900000,271.250000,268.050000,79,20000,0,,,,,,,,,101980,,,-180,271.150000,,274.550000,,269.450000,,,2.700000,4.600000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,,,,,,,,,,,,,
7015,20230301060000,102870,-80,8,20,3.200000,272.550000,269.850000,82,12110,0,,,,0,,,,,102270,,,-210,272.450000,,275.750000,,272.450000,,,5.200000,5.600000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,,,,,,,,,,,,,
7020,20230301060000,102880,-90,6,60,9.100000,278.850000,272.950000,66,12000,2,2,,90,7,800,35,,,102770,,,-230,277.650000,,281.250000,,,,,13.900000,13.900000,-10,,,,,0.000000,0.000000,0.000000,2.200000,2.600000,,,,,6,6,700,,,,,,,,,,
7027,20230301060000,102860,-70,6,40,2.300000,273.650000,269.150000,72,22220,0,,,,0,,,,,102010,,,-170,271.950000,,275.050000,,274.650000,,,4.000000,5.200000,-10,5,0.000000,,,0.000000,0.000000,0.000000,0.000000,4.400000,,,,,,,,,,,,,,,,,
7037,20230301060000,102830,-80,6,20,4.400000,270.950000,267.150000,75,14640,0,,,,0,,,,,100820,,,-200,270.750000,,274.750000,,274.050000,,,5.900000,7.500000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7072,20230301060000,102610,-90,7,340,2.300000,270.250000,266.750000,77,20000,0,,,,0,,,,,101390,,,-190,270.250000,,276.150000,,268.850000,,,4.300000,5.700000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7110,20230301060000,102880,0,4,10,2.100000,272.450000,269.950000,83,8230,0,,,,0,,,,,101630,,,-250,272.450000,,280.150000,,270.750000,,,2.800000,6.600000,-10,,0.000000,,,0.000000,0.000000,0.200000,7.100000,7.700000,,,,,,,,,,,,,,,,,
7117,20230301060000,102820,-30,8,50,8.200000,277.150000,270.050000,60,,,2,,,,,,,,102090,,,-270,276.350000,,281.250000,,,,,12.700000,13.300000,-10,,,,,0.000000,0.000000,0.000000,4.500000,4.900000,,,,,,,,,,,,,,,,,
7130,20230301060000,102730,-70,6,20,4.300000,272.150000,269.150000,80,11830,0,,,100,8,4020,,,,102260,,,-250,271.650000,,277.950000,,274.350000,,,6.600000,7.700000,-10,5,0.000000,,,0.000000,0.000000,0.000000,4.200000,4.400000,,,,,8,,4020,,,,,,,,,,
7139,20230301060000,102700,-100,6,10,5.700000,271.050000,267.250000,75,19980,0,,,,0,,,,,100850,,,-220,270.450000,,274.250000,,274.550000,,,7.900000,8.500000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7149,20230301060000,102640,-80,8,30,4.500000,272.150000,267.150000,69,30000,3,0,0,10,0,8000,30,20,11,101490,,,-200,271.850000,,277.050000,,,,,7.000000,8.900000,-10,0,0.000000,0.000000,-60,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,0,8000,,,,,,,,,,
7168,20230301060000,102480,-90,8,320,5.300000,268.250000,266.250000,86,19140,0,,,,1,7200,,,,100960,,,-180,267.950000,,275.350000,,268.650000,,,6.200000,6.200000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,7200,,,,,,,,,,
7181,20230301060000,102470,-110,7,290,1.200000,269.050000,266.250000,81,13100,,,,,0,,,,,98040,,,-150,267.850000,,272.650000,,261.950000,,,2.300000,2.500000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7190,20230301060000,102470,-70,6,350,2.400000,269.950000,267.650000,84,12120,0,,,,0,,,,,100540,,,-90,269.950000,,275.650000,,268.350000,,,4.300000,4.600000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,,,,,,,,,,,,,
7207,20230301060000,102640,-40,6,50,5.400000,274.950000,270.650000,73,10000,1,2,,75,6,800,35,,,102090,,,-290,274.450000,,279.850000,,,,,9.500000,10.300000,-10,1,,,,0.000000,0.000000,0.000000,0.400000,0.400000,,,,,6,6,800,,,,,,,,,,
7222,20230301060000,102540,-30,6,40,3.700000,274.350000,268.450000,65,23620,0,,,100,8,2640,,,,102210,,,-290,273.450000,,278.550000,,274.150000,,,8.000000,8.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,3,,2640,8,,3840,,,,,,,
7240,20230301060000,102510,-70,6,20,2.900000,272.150000,267.350000,70,35090,0,,,,0,,,,,101080,,,-180,272.150000,,276.250000,,273.550000,,,5.300000,6.900000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7255,20230301060000,102400,-60,5,20,2.000000,270.950000,267.450000,77,19850,0,,,,,,,,,100290,,,-130,270.950000,,275.250000,,270.550000,,,2.900000,4.300000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7280,20230301060000,102220,-100,8,350,3.300000,270.250000,267.150000,79,13860,0,,,,0,,,,,99430,,,-110,269.550000,,274.750000,,273.450000,,,5.400000,6.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7299,20230301060000,102340,-100,8,310,1.900000,269.550000,268.250000,91,9270,0,,,100,8,800,,,,98880,,,-60,267.450000,,274.150000,,268.450000,,,3.200000,4.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,7,,930,8,,1140,,,,,,,
7314,20230301060000,102390,-20,5,50,6.900000,275.550000,270.650000,70,12000,3,2,,100,8,800,38,,,102100,,,-240,275.450000,,278.650000,,,,,11.400000,12.200000,-10,1,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,6,600,,,,,,,,,,
7335,20230301060000,102430,-60,6,20,2.800000,271.950000,269.250000,82,15610,0,,,100,8,3480,,,,100900,,,-180,271.050000,,276.450000,,275.250000,,,4.100000,4.100000,-10,0,0.000000,,,0.000000,0.000000,-0.100000,-0.100000,-0.100000,,,,,8,,3480,,,,,,,,,,
7434,20230301060000,102300,-60,6,360,2.500000,269.950000,267.950000,86,10480,0,,,,5,3000,,,,97250,,,-100,269.950000,,273.450000,,273.050000,,,4.000000,4.800000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,5,,3000,,,,,,,,,,
7460,20230301060000,102270,-60,6,50,1.500000,271.550000,268.350000,79,16620,0,,,100,8,800,,,,98120,,,-60,271.350000,,274.150000,,272.150000,,,2.100000,2.100000,-10,0,0.000000,,,0.000000,0.000000,0.000000,-0.100000,-0.100000,,,,,8,,810,,,,,,,,,,
7471,20230301060000,,-70,6,320,4.600000,269.750000,267.550000,85,12050,0,,,100,8,450,,,,92010,92500,791,-80,269.050000,,270.550000,,270.450000,,,8.600000,8.600000,-10,,0.000000,,,0.000000,0.000000,0.000000,-0.100000,-0.100000,,,,,8,,360,,,,,,,,,,
7481,20230301060000,102130,-60,6,340,2.800000,271.450000,268.650000,81,12000,2,2,2,100,8,800,35,,,99110,,,-50,270.650000,,276.050000,,,,,3.800000,4.500000,-10,0,0.000000,0.000000,-60,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,6,850,,,,,,,,,,
7510,20230301060000,102260,-40,6,360,1.100000,273.350000,268.550000,70,23580,0,,,100,8,1750,,,,101650,,,-190,273.350000,,277.550000,,271.650000,,,1.700000,3.700000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,1680,,,,,,,,,,
7535,20230301060000,102260,-50,6,140,1.300000,268.250000,266.450000,87,19950,0,,,,3,4080,,,,98930,,,-40,268.250000,,275.350000,,273.150000,,,2.400000,2.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,3,,4080,,,,,,,,,,
7558,20230301060000,102000,-80,6,330,2.100000,269.750000,267.150000,82,20000,0,,,,,,,,,93280,,,-110,269.750000,,272.850000,,271.750000,,,3.100000,6.700000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7577,20230301060000,101780,-60,7,30,5.700000,275.850000,270.350000,67,19970,0,,,,,,,,,100850,,,-100,275.250000,,278.450000,,274.750000,,,8.700000,10.600000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7591,20230301060000,,60,6,40,5.600000,277.450000,267.350000,48,,,,,,,,,,,91200,,,-130,,275.350000,,281.450000,,,,,,,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7607,20230301060000,102220,-70,6,0,0.000000,271.750000,269.350000,84,45580,0,,,100,8,1750,,,,101470,,,-190,271.750000,,277.250000,,268.950000,,,1.200000,1.800000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,1680,,,,,,,,,,
7621,20230301060000,102220,-90,6,310,1.400000,271.150000,268.450000,82,20080,0,,,75,6,1750,,,,97670,,,-200,270.950000,,275.750000,,273.650000,,,4.700000,5.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,5,,1500,6,,6360,,,,,,,
7627,20230301060000,102220,-60,6,100,0.600000,272.350000,268.850000,77,20000,0,,,100,8,1250,,,,97070,,,-140,272.350000,,275.550000,,274.950000,,,1.000000,1.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,1380,,,,,,,,,,
7630,20230301060000,102220,-50,6,180,1.700000,269.950000,267.350000,82,13280,0,,,,0,,,,,100310,,,-80,269.750000,,277.250000,,271.050000,,,2.700000,2.700000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7643,20230301060000,101700,-30,6,330,1.700000,274.750000,271.450000,79,31530,0,,,90,7,3000,,,,101600,,,-60,274.250000,,280.250000,,275.350000,,,2.300000,2.900000,-10,,0.000000,,,0.000000,0.000000,0.000000,-0.100000,-0.100000,,,,,1,,3000,7,,4020,,,,,,,
7650,20230301060000,101480,-40,6,320,3.900000,276.450000,271.850000,72,15410,0,,,90,7,3120,,,,101080,,,-90,276.450000,,279.450000,,274.350000,,,5.400000,7.000000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,5,,3120,6,,3660,7,,4620,,,,
7661,20230301060000,,,,320,1.200000,,,,,1,2,,90,7,2250,30,27,,,,,,,,,,,,,3.300000,3.600000,-10,,,,,,,,,,,,,,7,3,2100,,,,,,,,,,
7690,20230301060000,101230,30,3,340,3.500000,280.750000,270.750000,49,50000,2,2,2,90,4,,30,27,12,100910,,,-190,280.550000,,285.950000,,278.550000,,,5.600000,7.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,4,3,3000,6,0,7000,,,,,,,
7747,20230301060000,101830,0,5,310,4.000000,276.350000,265.550000,45,51850,0,,,,2,2250,,,,101280,,,70,276.150000,,279.250000,,276.450000,,,11.300000,11.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,2040,,,,,,,,,,
7761,20230301060000,100970,80,3,50,1.900000,281.050000,279.850000,92,18350,61,,,100,8,1250,,,,100860,,,-180,280.850000,,282.850000,,280.350000,,,3.100000,3.100000,-10,,0.000000,,,0.200000,0.600000,1.200000,1.600000,1.800000,,,,,8,,1260,,8,,,,,,,,
7790,20230301060000,101100,-20,6,50,7.300000,281.750000,280.050000,89,7640,61,,,100,8,450,,,,100950,,,-300,,,,,281.950000,,,12.100000,12.100000,-10,,0.000000,,,,,,,,,,,,6,,390,8,,600,,9,,,,,
61968,20230301060000,101450,170,1,90,4.100000,303.550000,297.650000,71,,,,,,,,,,,101400,,,-50,,298.050000,,305.450000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61972,20230301060000,101090,70,0,,,302.150000,298.550000,81,,,,,,,,,,,101020,,,-340,,301.450000,,303.950000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
61976,20230301060000,,,,130,3.800000,303.950000,,,,,,,,,,,,,101390,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,,,,,,,,,,,,,,
61980,20230301060000,101550,80,1,90,7.300000,302.750000,295.750000,66,19910,0,,,,0,,,,,101400,,,-60,,,,,,,,10.000000,10.200000,-10,,,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,,,,,,,,,,,,,
61996,20230301060000,102330,60,0,140,7.800000,289.250000,288.450000,95,,,,,,,,,,,101980,,,320,,288.950000,,297.350000,,,,,,,,,,,2.000000,3.800000,9.600000,15.800000,15.800000,,,,,,,,,,,,,,,,,
61997,20230301060000,99790,80,6,350,14.000000,284.350000,284.150000,99,,,,,,,,,,,98070,,,-870,,284.250000,,287.050000,,,,,,,,,,,0.000000,0.200000,12.400000,16.200000,17.800000,,,,,,,,,,,,,,,,,
61998,20230301060000,101480,-100,7,320,14.400000,286.150000,282.550000,79,15000,1,,,90,5,800,38,24,12,101120,,,,281.150000,,,,281.150000,,,,20.600000,-10,,,,,0.000000,,,,0.000000,,,,,1,8,600,5,6,1200,7,0,6900,,,,
67005,20230301060000,101470,180,1,340,4.200000,303.150000,297.550000,72,20000,0,,,,1,800,,,,101390,,,-120,,,,,,,,7.700000,7.700000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.400000,,,,,1,,720,,8,,,,,,,,
71805,20230301060000,102000,-70,8,360,5.000000,263.650000,257.950000,63,60000,0,,,,3,800,,,,101910,,,540,263.650000,,267.450000,,272.050000,,,7.500000,8.900000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,3,,960,,,,,,,,,,
78890,20230301060000,101670,110,8,80,5.400000,297.850000,292.950000,74,,,,,,,,,,,101350,,,70,,296.250000,,302.250000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,
78894,20230301060000,101750,110,8,80,2.700000,296.750000,292.250000,76,,,,,,,,,,,101230,,,90,,295.650000,,302.350000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78897,20230301060000,101700,-110,8,50,0.500000,293.250000,292.050000,93,18300,,,,,,,,,,101610,,,60,,,,,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,1.000000,,,,,,,,,,,,,,,,,
78922,20230301060000,101690,140,8,120,6.300000,297.750000,293.250000,76,,,,,,,,,,,101240,,,40,,297.250000,,302.950000,,,,,,,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
78925,20230301060000,101670,-140,8,60,1.200000,294.750000,292.350000,86,59930,0,,,,1,800,,,,101580,,,40,,302.450000,,302.450000,,,,2.400000,3.100000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,810,,,,,,,,,,
81401,20230301060000,101300,130,7,0,0.000000,297.050000,296.850000,99,,,,,,,,,,,101240,,,10,,296.650000,,304.050000,,,,,,,,,,,0.200000,0.200000,4.000000,8.300000,19.900000,,,,,,,,,,,,,,,,,
81405,20230301060000,101300,-110,6,120,1.400000,297.950000,297.450000,97,15270,0,,,100,5,450,,,,101210,,,0,,,,,298.850000,,,2.100000,7.000000,-10,,,,,0.800000,3.500000,4.100000,5.100000,23.100000,,,,,4,,390,5,,930,6,,1800,,8,,
81408,20230301060000,101200,110,8,0,0.000000,297.350000,297.050000,98,,,,,,,,,,,101120,,,20,,296.450000,,303.450000,,,,,,,,,,,0.000000,0.000000,1.200000,1.800000,6.600000,,,,,,,,,,,,,,,,,
81415,20230301060000,,,,0,0.000000,296.950000,296.450000,97,,,,,,,,,,,,,,,,296.850000,,304.350000,,,,,,,,,,,0.200000,0.200000,0.200000,8.200000,10.400000,,,,,,,,,,,,,,,,,
7005,20230301090000,102810,-80,6,50,3.600000,275.350000,270.650000,71,18250,0,,,,,,,,,101900,,,-310,,,,,268.950000,,,6.000000,6.000000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,,,,,,,,,,,,,
7015,20230301090000,102840,-30,8,40,5.400000,275.050000,269.350000,66,11360,0,,,,0,,,,,102240,,,-260,,,,,272.450000,,,8.800000,9.100000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7020,20230301090000,102890,10,3,50,8.500000,279.150000,273.050000,65,,,,,,,,,,,102780,,,-260,,,,,,,,12.700000,12.700000,-10,,,,,0.000000,0.000000,0.000000,0.000000,2.400000,,,,,,,,,,,,,,,,,
7027,20230301090000,102830,-20,5,50,3.800000,276.650000,270.650000,65,18570,0,,,,0,,,,,101990,,,-300,,,,,274.650000,,,6.100000,7.000000,-10,1,0.000000,,,0.000000,0.000000,0.000000,0.000000,4.400000,,,,,,,,,,,,,,,,,
7037,20230301090000,102740,-60,7,30,5.200000,274.750000,268.650000,64,21150,0,,,,0,,,,,100760,,,-300,,,,,273.950000,,,7.400000,7.800000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7072,20230301090000,102530,-60,8,30,3.100000,274.250000,268.350000,65,19650,0,,,,1,7440,,,,101330,,,-330,,,,,268.650000,,,6.300000,6.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,7440,,,,,,,,,,
7110,20230301090000,102920,50,1,50,2.800000,275.750000,271.050000,71,16190,0,,,100,8,1250,,,,101680,,,-340,,,,,267.750000,,,4.100000,4.900000,-10,0,0.000000,,,0.000000,0.000000,0.000000,7.100000,7.700000,,,,,8,,1080,,,,,,,,,,
7117,20230301090000,102830,10,0,60,7.300000,278.750000,272.850000,66,20000,2,2,,100,8,800,35,,,102100,,,-330,,,,,,,,13.300000,16.000000,-10,1,,,,0.000000,0.000000,0.000000,3.900000,4.900000,,,,,8,6,800,,,,,,,,,,
7130,20230301090000,102720,-10,8,30,4.100000,274.850000,269.750000,69,18990,0,,,,0,,,,,102250,,,-360,,,,,274.350000,,,6.400000,8.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,4.400000,,,,,,,,,,,,,,,,,
7139,20230301090000,102650,-30,7,10,6.000000,274.550000,269.250000,68,18190,0,,,,0,,,,,100820,,,-340,,,,,274.450000,,,9.000000,9.800000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7149,20230301090000,102570,-60,7,20,6.300000,274.950000,268.250000,61,10690,0,0,0,,1,7380,,,,101430,,,-330,,,,,,,,10.300000,10.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,,7380,,,,,,,,,,
7168,20230301090000,102390,-50,8,50,4.400000,275.250000,268.750000,62,19430,0,,,,0,,,,,100910,,,-300,,,,,268.650000,,,8.000000,8.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7181,20230301090000,102320,-60,8,50,6.000000,273.850000,268.850000,69,80,,,,,0,,,,,97980,,,-260,,,,,261.950000,,,10.000000,10.000000,-10,,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7190,20230301090000,102360,-80,8,10,4.800000,274.150000,269.250000,70,8900,0,,,,2,1250,,,,100460,,,-260,,,,,268.350000,,,6.600000,7.000000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,2,,1260,,,,,,,,,,
7207,20230301090000,102640,10,0,60,7.000000,276.750000,270.550000,64,20000,2,2,,75,6,2500,30,23,10,102100,,,-440,,,,,,,,10.900000,13.600000,-10,1,,,,0.000000,0.000000,0.000000,0.200000,0.400000,,,,,6,3,2500,,,,,,,,,,
7222,20230301090000,102540,0,0,50,4.400000,275.550000,268.350000,59,41550,0,,,,0,,,,,102210,,,-390,,,,,274.150000,,,8.100000,8.900000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7240,20230301090000,102450,-40,6,50,4.200000,274.750000,268.650000,64,52870,0,,,,0,,,,,101040,,,-340,,,,,273.450000,,,7.300000,8.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7255,20230301090000,102300,-70,6,40,3.000000,274.350000,268.050000,63,19670,0,,,,,,,,,100220,,,-300,,,,,270.350000,,,5.600000,5.600000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7280,20230301090000,102160,-20,8,20,6.100000,274.250000,268.950000,68,12280,0,,,,0,,,,,99410,,,-240,,,,,273.450000,,,10.100000,11.400000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7299,20230301090000,102300,-20,8,320,2.000000,271.050000,269.450000,89,8710,0,,,100,8,800,,,,98860,,,-180,,,,,268.450000,,,2.900000,3.900000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,8,,870,,,,,,,,,,
7314,20230301090000,102380,-10,8,50,7.200000,276.350000,270.650000,66,12000,1,0,,25,0,5500,30,20,11,102090,,,-390,,,,,,,,11.000000,11.400000,-10,1,,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,0,5500,,,,,,,,,,
7335,20230301090000,102380,-30,8,30,4.900000,274.350000,268.850000,67,34410,0,,,,0,,,,,100870,,,-330,,,,,275.150000,,,7.200000,7.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,-0.100000,-0.100000,,,,,,,,,,,,,,,,,
7434,20230301090000,102190,-50,8,20,2.700000,272.950000,268.350000,71,11830,0,,,,0,,,,,97200,,,-240,,,,,272.950000,,,5.600000,7.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7460,20230301090000,102180,-60,8,40,1.400000,272.950000,268.550000,72,15090,0,,,100,8,800,,,,98060,,,-200,,,,,272.150000,,,2.600000,3.000000,-10,0,0.000000,,,0.000000,0.000000,0.000000,-0.100000,-0.100000,,,,,8,,840,,,,,,,,,,
7471,20230301090000,,-20,8,280,2.500000,269.250000,267.550000,88,9940,0,,,100,8,250,,,,91990,92500,789,-160,,,,,270.250000,,,4.800000,5.100000,-10,,0.000000,,,0.000000,0.000000,0.000000,0.000000,-0.100000,,,,,8,,270,,,,,,,,,,
7481,20230301090000,102090,-30,8,330,3.500000,272.650000,268.750000,75,12000,2,2,2,100,8,,35,,,99080,,,-190,,,,,,,,7.700000,7.700000,-10,0,0.000000,0.000000,-30,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,1,6,700,8,6,900,,,,,,,
7510,20230301090000,102240,-10,8,30,1.700000,276.250000,269.850000,63,17150,0,,,,0,,,,,101640,,,-320,,,,,271.650000,,,2.500000,5.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
7535,20230301090000,102180,-20,6,290,1.000000,272.950000,268.850000,74,18880,0,,,,0,,,,,98910,,,-150,,,,,273.050000,,,2.300000,2.300000,-10,0,0.000000,,,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,
